T10,T11,lat,lon,insitu,date,Julian_day
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,27.89999962,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,27.89999962,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,27.89999962,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,27.89999962,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,27.89999962,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,27.89999962,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.20661768,22.51287871,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,27.89999962,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.21620322,22.51571774,18.14900017,84.77500153,28,2014-04-04,94
24.49384213,22.75114846,18.2689991,84.87200165,28.10000038,2014-04-04,94
24.67538673,22.89560635,18.28800011,84.89099884,28,2014-04-04,94
24.67538673,22.89560635,18.28800011,84.89099884,28.10000038,2014-04-04,94
24.67538673,22.89560635,18.28800011,84.89099884,28,2014-04-04,94
24.67538673,22.89560635,18.28800011,84.89099884,28.10000038,2014-04-04,94
25.48888029,23.53107851,19.49200058,91.95700073,28.89999962,2014-04-17,107
25.85100131,24.16358061,19.48999977,91.94599915,28.89999962,2014-04-17,107
25.85100131,24.16358061,19.48999977,91.94599915,28.89999962,2014-04-17,107
25.85100131,24.16358061,19.48999977,91.94599915,28.89999962,2014-04-17,107
25.85100131,24.16358061,19.48999977,91.94599915,28.89999962,2014-04-17,107
25.7375141,24.14114207,19.49799919,91.93599701,28.89999962,2014-04-17,107
25.80845636,24.25329779,19.49600029,91.93199921,29,2014-04-17,107
25.9478522,24.32334824,19.50600052,91.91100311,29.10000038,2014-04-17,107
25.9478522,24.32334824,19.50600052,91.91100311,29.20000076,2014-04-17,107
25.93604536,24.30093602,19.50600052,91.91100311,29.10000038,2014-04-17,107
25.93604536,24.30093602,19.50600052,91.91100311,29.20000076,2014-04-17,107
25.9478522,24.32334824,19.50600052,91.91100311,29.10000038,2014-04-17,107
25.9478522,24.32334824,19.50600052,91.91100311,29.20000076,2014-04-17,107
25.93604536,24.30093602,19.50600052,91.91100311,29.10000038,2014-04-17,107
25.93604536,24.30093602,19.50600052,91.91100311,29.20000076,2014-04-17,107
26.07057371,24.20283915,19.52000046,91.8769989,29.5,2014-04-17,107
26.07057371,24.20283915,19.52000046,91.8769989,29.5,2014-04-17,107
26.00686879,24.1832113,19.52000046,91.8769989,29.5,2014-04-17,107
26.00686879,24.1832113,19.52000046,91.8769989,29.5,2014-04-17,107
26.07057371,24.20283915,19.52000046,91.8769989,29.5,2014-04-17,107
26.07057371,24.20283915,19.52000046,91.8769989,29.5,2014-04-17,107
26.00686879,24.1832113,19.52000046,91.8769989,29.5,2014-04-17,107
26.00686879,24.1832113,19.52000046,91.8769989,29.5,2014-04-17,107
25.98798668,24.30934103,19.54500008,91.91000366,29.5,2014-04-17,107
25.97618383,24.30373775,19.54500008,91.91000366,29.5,2014-04-17,107
25.92423734,24.079417,19.57099915,91.90599823,29.39999962,2014-04-17,107
25.92423734,24.079417,19.57099915,91.90599823,29.5,2014-04-17,107
25.86045366,23.97835187,19.57099915,91.90599823,29.39999962,2014-04-17,107
25.86045366,23.97835187,19.57099915,91.90599823,29.5,2014-04-17,107
25.92423734,24.079417,19.57099915,91.90599823,29.39999962,2014-04-17,107
25.92423734,24.079417,19.57099915,91.90599823,29.5,2014-04-17,107
25.86045366,23.97835187,19.57099915,91.90599823,29.39999962,2014-04-17,107
25.86045366,23.97835187,19.57099915,91.90599823,29.5,2014-04-17,107
26.10123424,24.50531114,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.10123424,24.50531114,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.10123424,24.50531114,19.59300041,91.90299988,29.29999924,2014-04-17,107
26.09651775,24.4969182,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.09651775,24.4969182,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.09651775,24.4969182,19.59300041,91.90299988,29.29999924,2014-04-17,107
26.10123424,24.50531114,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.10123424,24.50531114,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.10123424,24.50531114,19.59300041,91.90299988,29.29999924,2014-04-17,107
26.09651775,24.4969182,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.09651775,24.4969182,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.09651775,24.4969182,19.59300041,91.90299988,29.29999924,2014-04-17,107
26.10123424,24.50531114,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.10123424,24.50531114,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.10123424,24.50531114,19.59300041,91.90299988,29.29999924,2014-04-17,107
26.09651775,24.4969182,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.09651775,24.4969182,19.59300041,91.90299988,29.20000076,2014-04-17,107
26.09651775,24.4969182,19.59300041,91.90299988,29.29999924,2014-04-17,107
26.07057371,24.36816164,19.59399986,91.90499878,29.10000038,2014-04-17,107
26.07057371,24.36816164,19.59399986,91.90499878,29.10000038,2014-04-17,107
26.05877908,24.37376228,19.59399986,91.90499878,29.10000038,2014-04-17,107
26.05877908,24.37376228,19.59399986,91.90499878,29.10000038,2014-04-17,107
26.07057371,24.36816164,19.59399986,91.90499878,29.10000038,2014-04-17,107
26.07057371,24.36816164,19.59399986,91.90499878,29.10000038,2014-04-17,107
26.05877908,24.37376228,19.59399986,91.90499878,29.10000038,2014-04-17,107
26.05877908,24.37376228,19.59399986,91.90499878,29.10000038,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,28.89999962,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,28.89999962,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,28.89999962,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,28.89999962,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,28.89999962,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,28.89999962,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,28.89999962,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.34656832,23.66626,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,28.89999962,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
25.47465682,23.85472563,19.61599922,91.92299652,29,2014-04-17,107
26.02810756,24.34855759,19.62999916,91.92099762,28.89999962,2014-04-17,107
26.04226463,24.35695967,19.62999916,91.92099762,28.89999962,2014-04-17,107
26.15310326,24.35415904,19.63500023,91.9240036,28.89999962,2014-04-17,107
26.12717159,24.37096199,19.63500023,91.9240036,28.89999962,2014-04-17,107
24.58226085,22.51287871,17.93300056,93.91000366,30,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.10000038,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.20000076,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.39999962,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.10000038,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.20000076,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.39999962,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.10000038,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.20000076,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.39999962,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.10000038,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.20000076,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.39999962,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.10000038,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.20000076,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.39999962,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.10000038,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.20000076,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.39999962,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.10000038,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.20000076,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.39999962,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.10000038,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.20000076,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.39999962,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.10000038,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.20000076,2014-04-26,116
24.58226085,22.51287871,17.93300056,93.91000366,30.39999962,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.10000038,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.20000076,2014-04-26,116
24.54642348,22.48164536,17.93300056,93.91000366,30.39999962,2014-04-26,116
25.5789225,23.21795288,17.93899918,93.8789978,30,2014-04-26,116
25.5789225,23.21230432,17.93899918,93.8789978,30,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.60000038,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.60000038,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.60000038,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.60000038,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.60000038,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.60000038,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
25.5789225,23.24619217,17.93700027,93.88600159,30.70000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.39999962,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.39999962,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.39999962,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.39999962,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.39999962,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.39999962,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.39999962,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.39999962,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.7946707,22.47596579,17.93499947,93.86799622,30.39999962,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.20000076,2014-04-26,116
24.79228621,22.46744598,17.93499947,93.86799622,30.39999962,2014-04-26,116
25.33232767,22.90692983,17.92900085,93.86100006,30.20000076,2014-04-26,116
25.33232767,22.90692983,17.92900085,93.86100006,30.20000076,2014-04-26,116
25.33232767,22.90409905,17.92900085,93.86100006,30.20000076,2014-04-26,116
25.33232767,22.90409905,17.92900085,93.86100006,30.20000076,2014-04-26,116
25.33232767,22.90692983,17.92900085,93.86100006,30.20000076,2014-04-26,116
25.33232767,22.90692983,17.92900085,93.86100006,30.20000076,2014-04-26,116
25.33232767,22.90409905,17.92900085,93.86100006,30.20000076,2014-04-26,116
25.33232767,22.90409905,17.92900085,93.86100006,30.20000076,2014-04-26,116
25.39402473,22.9154218,17.92499924,93.85199738,30.10000038,2014-04-26,116
25.39402473,22.9154218,17.92499924,93.85199738,30.20000076,2014-04-26,116
25.39402473,22.9154218,17.92499924,93.85199738,30.10000038,2014-04-26,116
25.39402473,22.9154218,17.92499924,93.85199738,30.20000076,2014-04-26,116
25.39402473,22.9154218,17.92499924,93.85199738,30.10000038,2014-04-26,116
25.39402473,22.9154218,17.92499924,93.85199738,30.20000076,2014-04-26,116
25.39402473,22.9154218,17.92499924,93.85199738,30.10000038,2014-04-26,116
25.39402473,22.9154218,17.92499924,93.85199738,30.20000076,2014-04-26,116
24.11791409,22.03221526,17.91399956,93.83699799,30.10000038,2014-04-26,116
24.11791409,22.03221526,17.91399956,93.83699799,30.10000038,2014-04-26,116
24.09152973,22.00086951,17.91399956,93.83699799,30.10000038,2014-04-26,116
24.09152973,22.00086951,17.91399956,93.83699799,30.10000038,2014-04-26,116
24.11791409,22.03221526,17.91399956,93.83699799,30.10000038,2014-04-26,116
24.11791409,22.03221526,17.91399956,93.83699799,30.10000038,2014-04-26,116
24.09152973,22.00086951,17.91399956,93.83699799,30.10000038,2014-04-26,116
24.09152973,22.00086951,17.91399956,93.83699799,30.10000038,2014-04-26,116
25.30858943,22.83614248,17.9109993,93.82499695,30.10000038,2014-04-26,116
25.30858943,22.83614248,17.9109993,93.82499695,30.10000038,2014-04-26,116
25.30858943,22.83614248,17.9109993,93.82499695,30.10000038,2014-04-26,116
25.30858943,22.83614248,17.9109993,93.82499695,30.10000038,2014-04-26,116
23.79609686,21.8212018,17.90999985,93.81900024,30.10000038,2014-04-26,116
17.5688376,11.91398736,18.78499985,92.65499878,31.29999924,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.29999924,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.39999962,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.60000038,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.29999924,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.29999924,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.39999962,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.60000038,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.29999924,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.29999924,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.39999962,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.60000038,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.29999924,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.29999924,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.39999962,2014-05-19,139
17.5688376,11.91398736,18.78499985,92.65499878,31.60000038,2014-05-19,139
14.19860797,8.055725051,18.78300095,92.6289978,32,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.70000076,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.70000076,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.70000076,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.5,2014-05-19,139
17.63488555,12.10508005,18.78800011,92.5719986,31.70000076,2014-05-19,139
12.60874311,6.729388495,18.79999924,92.57800293,31.39999962,2014-05-19,139
12.60874311,6.729388495,18.79999924,92.57800293,31.5,2014-05-19,139
12.60874311,6.729388495,18.79999924,92.57800293,31.39999962,2014-05-19,139
12.60874311,6.729388495,18.79999924,92.57800293,31.5,2014-05-19,139
9.749348187,6.664930513,18.79899979,92.55599976,31.29999924,2014-05-19,139
9.749348187,6.664930513,18.79899979,92.55599976,31.29999924,2014-05-19,139
9.749348187,6.664930513,18.79899979,92.55599976,31.29999924,2014-05-19,139
9.749348187,6.664930513,18.79899979,92.55599976,31.29999924,2014-05-19,139
9.749348187,6.664930513,18.79899979,92.55599976,31.29999924,2014-05-19,139
9.749348187,6.664930513,18.79899979,92.55599976,31.29999924,2014-05-19,139
9.749348187,6.664930513,18.79899979,92.55599976,31.29999924,2014-05-19,139
9.749348187,6.664930513,18.79899979,92.55599976,31.29999924,2014-05-19,139
9.749348187,6.664930513,18.79899979,92.55599976,31.29999924,2014-05-19,139
7.612823998,5.041674911,18.80400085,92.55200195,31.29999924,2014-05-19,139
10.45804242,6.967572524,18.79599953,92.53399658,31.20000076,2014-05-19,139
10.45804242,6.967572524,18.79599953,92.53399658,31.20000076,2014-05-19,139
10.45804242,6.967572524,18.79599953,92.53399658,31.29999924,2014-05-19,139
10.45804242,6.967572524,18.79599953,92.53399658,31.20000076,2014-05-19,139
10.45804242,6.967572524,18.79599953,92.53399658,31.20000076,2014-05-19,139
10.45804242,6.967572524,18.79599953,92.53399658,31.29999924,2014-05-19,139
10.45804242,6.967572524,18.79599953,92.53399658,31.20000076,2014-05-19,139
10.45804242,6.967572524,18.79599953,92.53399658,31.20000076,2014-05-19,139
10.45804242,6.967572524,18.79599953,92.53399658,31.29999924,2014-05-19,139
11.0296186,7.092905969,18.79500008,92.53500366,31.20000076,2014-05-19,139
11.0296186,7.092905969,18.79500008,92.53500366,31.20000076,2014-05-19,139
11.0296186,7.092905969,18.79500008,92.53500366,31.20000076,2014-05-19,139
11.0296186,7.092905969,18.79500008,92.53500366,31.29999924,2014-05-20,140
11.0296186,7.092905969,18.79500008,92.53500366,31.39999962,2014-05-20,140
11.0296186,7.092905969,18.79500008,92.53500366,31.5,2014-05-20,140
11.0296186,7.092905969,18.79500008,92.53500366,31.5,2014-05-20,140
11.0296186,7.092905969,18.79500008,92.53500366,31.20000076,2014-05-19,139
11.0296186,7.092905969,18.79500008,92.53500366,31.20000076,2014-05-19,139
11.0296186,7.092905969,18.79500008,92.53500366,31.20000076,2014-05-19,139
11.0296186,7.092905969,18.79500008,92.53500366,31.29999924,2014-05-20,140
11.0296186,7.092905969,18.79500008,92.53500366,31.39999962,2014-05-20,140
11.0296186,7.092905969,18.79500008,92.53500366,31.5,2014-05-20,140
11.0296186,7.092905969,18.79500008,92.53500366,31.5,2014-05-20,140
11.0296186,7.092905969,18.79500008,92.53500366,31.20000076,2014-05-19,139
11.0296186,7.092905969,18.79500008,92.53500366,31.20000076,2014-05-19,139
11.0296186,7.092905969,18.79500008,92.53500366,31.20000076,2014-05-19,139
